text,label_name,label,id,labels,single_label
expect come anyday unable process fact anymore inspiration decade people start watch match singh middle hope ms dhoni,['sports'],[0 0 0 0 0 1],1294814594012127232,['sports'],sports
christian conversion mafia work feeely rule change demography india village expect bjp conversion prakash surendra,['celebrity_&_pop_culture' 'news_&_social_concern'],[1 0 0 0 1 0],1294815816341286912,['celebrity_&_pop_culture' 'news_&_social_concern'],news_&_social_concern
ufc co main event omalley vvera suga good intelligent focused vera good hype suga deserve suga win inside distance,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1294843079778762752,['news_&_social_concern' 'sports'],sports
nigeria trend follow insight orijinal owambe guardiola brighto world cup tolanibaj laycon yakubu tbaj man city ligue view google search trend insight,['sports'],[0 0 0 0 0 1],1294844176828444672,['sports'],sports
guardiola look find excuse man city exit,['celebrity_&_pop_culture' 'sports'],[1 0 0 0 0 1],1294844982227021824,['celebrity_&_pop_culture' 'sports'],sports
atin suggest listen party gitz album lead boy sb tweet countless time well week think help hopefully bring hype ssb,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[1 0 1 1 0 0],1294845279158431749,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],music
minute watch suga fight live hype,['celebrity_&_pop_culture' 'film_tv_&_video' 'sports'],[1 0 1 0 0 1],1294845489540730883,['celebrity_&_pop_culture' 'film_tv_&_video' 'sports'],sports
watch live man city lyon uefa champions league quarter final,['film_tv_&_video' 'news_&_social_concern' 'sports'],[0 0 1 0 1 1],1294845622982520833,['film_tv_&_video' 'news_&_social_concern' 'sports'],sports
karan johar gunjan saxena expect award like padmashri pls understand audience fool high contact gov go help time hope air take right conclusion not demean insult iaf,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'news_&_social_concern'],[1 1 0 0 1 0],1294871326830673920,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
manchester city tense meeting bayern semi final,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],[1 0 0 0 1 1],1294873488587730945,['celebrity_&_pop_culture' 'news_&_social_concern' 'sports'],sports
carlyon stake likely field saturday valley race brooklyn dunn humma mott stackhouse bon away snitzkraft alfa melham jungle edge fine dane small field expect feature,['celebrity_&_pop_culture' 'sports'],[1 0 0 0 0 1],1294874018219057158,['celebrity_&_pop_culture' 'sports'],sports
expect typical movie whr start wid bang bt isn tht different good show range emotion cast crew god sake don miss khuda haafiz,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1294876072085839872,['film_tv_&_video' 'news_&_social_concern'],film_tv_&_video
consider retire expect choose join journey unexpected frowning face think ve wait year fan wait comeback open miss thank raina,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'sports'],[1 1 0 0 0 1],1294876179191566336,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'sports'],sports
bay area fire weather watch heat wave dry lightning sanjosecommunity sanjose siliconvalley sanjosecommunity siliconvalleycommunity,['film_tv_&_video' 'news_&_social_concern'],[0 0 1 0 1 0],1294902526123421696,['film_tv_&_video' 'news_&_social_concern'],news_&_social_concern
hi recharge number gb datum isn show app help,['diaries_&_daily_life'],[0 1 0 0 0 0],1294904801751269376,['diaries_&_daily_life'],diaries_&_daily_life
hot day bay area little cool near dillon beach output bodega bay,['news_&_social_concern'],[0 0 0 0 1 0],1294906053121855488,['news_&_social_concern'],news_&_social_concern
manchester city star laporte criticize var shock lyon loss,['sports'],[0 0 0 0 0 1],1294930598621061120,['sports'],sports
play channel mic crate radio download app submit music today,['music'],[0 0 0 1 0 0],1294935283507572736,['music'],music
bit dreamland bit dreamland debut album coherent thought bay area rapper bit dive psyche man deal issue depression vice accept,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1294936610740543490,['celebrity_&_pop_culture' 'music'],music
halfway ride remarkably slightly schedule male sign mile circuit enjoy tailwind headwind way mind lap training day nc suppo,['sports'],[0 0 0 0 0 1],1294960754563723265,['sports'],sports
love read rant man city pep get wrong chris european domestic winning medal,['sports'],[0 0 0 0 0 1],1294962294032609281,['sports'],sports
guardiola tinker end familiar champion league exit man city sit music sport,['sports'],[0 0 0 0 0 1],1294963784675725313,['sports'],sports
bittersweet possibly today deserve accolade de kevin de bruyne manchester city midfielder name premier league player season,['sports'],[0 0 0 0 0 1],1294966064351240194,['sports'],sports
approval fda saliva test virus expect sta clia lab come week welcome news thank science school yale rapid saliva test receive fda emergency use authorization,['news_&_social_concern'],[0 0 0 0 1 0],1294966619458932736,['news_&_social_concern'],news_&_social_concern
manchester city exit champion league quarterfinal time role question mark pep cv time think ooohh man inexcusable,['sports'],[0 0 0 0 0 1],1294966729152569344,['sports'],sports
tahir ul struggle individual group system expect change poor country justice,['news_&_social_concern'],[0 0 0 0 1 0],1294993341822767106,['news_&_social_concern'],news_&_social_concern
live come stream love twitch path affiliate smallstreamerconnect warzone streamer twitchstreaming twitch,['news_&_social_concern'],[0 0 0 0 1 0],1294994903576051713,['news_&_social_concern'],news_&_social_concern
report peace talk afghanistan taliban expect begin soon,['news_&_social_concern'],[0 0 0 0 1 0],1294995162234593280,['news_&_social_concern'],news_&_social_concern
finish day home fantastic far notwithstanding day ignite yoga far way well expect awesome addition running swimming,['diaries_&_daily_life'],[0 1 0 0 0 0],1294995351686901760,['diaries_&_daily_life'],diaries_&_daily_life
premier league club submit plan fan return expect capacity palace everton newcastle struggle poss amnesty fan share ticket spur brighton man city want sell pint seat,['sports'],[0 0 0 0 0 1],1294995549301739525,['sports'],sports
hour min black love virtual conce visit download app playtore io enjoy conce,['music'],[0 0 0 1 0 0],1295024391940640768,['music'],music
late mobile bay area daily thank pbl onlinelearne,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1295024611428642818,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
expect come think magnus miscalculating endgame transition like exciting finish set impact chess,['sports'],[0 0 0 0 0 1],1295025151927635968,['sports'],sports
conservative wrestle kamala identity embody complexity america heritage experience bay area dc student senator york times,['news_&_social_concern'],[0 0 0 0 1 0],1295025491561381888,['news_&_social_concern'],news_&_social_concern
see great pic point colleague funnel cloud potential waterspout redcliffe bay area portishead bristol channel min ago sort permission tweet image,['news_&_social_concern'],[0 0 0 0 1 0],1295025874648150017,['news_&_social_concern'],news_&_social_concern
team arrow love suppo watch play guy undead right small streamer community fall guy game,['sports'],[0 0 0 0 0 1],1295025922840633344,['sports'],sports
wake mood listen insustry game chef kiss,['celebrity_&_pop_culture' 'diaries_&_daily_life'],[1 1 0 0 0 0],1295026574828408832,['celebrity_&_pop_culture' 'diaries_&_daily_life'],celebrity_&_pop_culture
photo rachel luna getty image today epic game take unfortunate step violate app store guideline apply equally developer design store safe user apple say statement,['news_&_social_concern'],[0 0 0 0 1 0],1295054005815697408,['news_&_social_concern'],news_&_social_concern
teaser foot wet discuss manchester city shock defeat lyon quarterfinal uefa champions league,['sports'],[0 0 0 0 0 1],1295054634411859968,['sports'],sports
mountain survey adventure traveler expect resume near pre covid level travel spending group tour adventure travel,['news_&_social_concern'],[0 0 0 0 1 0],1295056563732914177,['news_&_social_concern'],news_&_social_concern
united states trend follow insight alex smith mark meadow usps protest lgbtqi aof twitter sunday thought vote red chi skyward sword waffle house bay area view google search trend insight,['news_&_social_concern'],[0 0 0 0 1 0],1295056945586614273,['news_&_social_concern'],news_&_social_concern
ll find way past tense hit hard tim twitter listen party,['music'],[0 0 0 1 0 0],1295083302806786051,['music'],music
pathetic bias bt see tonight favour man like man city night let impartial mufc munsev,['sports'],[0 0 0 0 0 1],1295083305759465472,['sports'],sports
quick end expect blast girl coach teammate life softball memory,['sports'],[0 0 0 0 0 1],1295083650577465345,['sports'],sports
ll find way silence lyric guy breath take tim twitter listen party,['music'],[0 0 0 1 0 0],1295083927594508291,['music'],music
distance learning plan dlp destroy education base flawed covid figure letter superintendent public school minnesota de,['news_&_social_concern'],[0 0 0 0 1 0],1295084001497976832,['news_&_social_concern'],news_&_social_concern
great half football enjoyable excellent expect chance end good fre recover ball williams continue grow mufc,['sports'],[0 0 0 0 0 1],1295085342022934529,['sports'],sports
nfc south expect competitive division nfl predict team nfc south look,['sports'],[0 0 0 0 0 1],1295086973816901634,['sports'],sports
new collaboration time way jazz cover didn care ink spot sing amy adam film miss pettigrew live day follow great music,['music'],[0 0 0 1 0 0],1295087457223024646,['music'],music
dummy call playoff game monday night download app free code clipcast watch live broadcast nba clippernation mavs laclipper,['sports'],[0 0 0 0 0 1],1295112729079033856,['sports'],sports
local community organization accept laptop necessary tech distance learning thousand child need laptop community reply tweet dm info donation student,['news_&_social_concern'],[0 0 0 0 1 0],1295113517125648385,['news_&_social_concern'],news_&_social_concern
exclusive tense month wait australian taxation office staff geelong expect tell today ato presence city continue sarah,['news_&_social_concern'],[0 0 0 0 1 0],1295113567323095040,['news_&_social_concern'],news_&_social_concern
stream kasabian evening hit expect,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1295115524481982464,['celebrity_&_pop_culture' 'music'],music
like castmate love everybody include th at dope valley starz,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1295117170691543040,['celebrity_&_pop_culture' 'film_tv_&_video'],film_tv_&_video
youngjae like enter kkt talk ahgase suggest jaebeom time yj talk ahgase feel love good get,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1295146545663205376,['celebrity_&_pop_culture' 'film_tv_&_video'],celebrity_&_pop_culture
pep guardiola champions league obsession leave manchester city familiar question answer,['sports'],[0 0 0 0 0 1],1295263341913358336,['sports'],sports
biden hail mary joe biden expect target evangelical voter week democratic national convention pastor baptist church dallas robe say biden play will sway christian vote trump,['news_&_social_concern'],[0 0 0 0 1 0],1295325766188769282,['news_&_social_concern'],news_&_social_concern
regardless mother nature delay flight dfw get home hour later expect unknown flight delay policy provide compensation ecb sdf take hour unexcuseable,['diaries_&_daily_life'],[0 1 0 0 0 0],1295359032002306048,['diaries_&_daily_life'],diaries_&_daily_life
thought night dnc plovgov,['news_&_social_concern'],[0 0 0 0 1 0],1295568409854271488,['news_&_social_concern'],news_&_social_concern
kristin urquiza speech dad die powerful moment dnc night pre existing condition trust donald trump,['news_&_social_concern'],[0 0 0 0 1 0],1295597717742387200,['news_&_social_concern'],news_&_social_concern
takeaway dnc night,['news_&_social_concern'],[0 0 0 0 1 0],1295688468874567680,['news_&_social_concern'],news_&_social_concern
pns daily newscast august michelle obama bernie sander headline night dnc union demand action protective equipment news air,['news_&_social_concern'],[0 0 0 0 1 0],1295690657789599750,['news_&_social_concern'],news_&_social_concern
key moment democratic national convention night,['news_&_social_concern'],[0 0 0 0 1 0],1295721746176196608,['news_&_social_concern'],news_&_social_concern
housing start jump higher well expect,['news_&_social_concern'],[0 0 0 0 1 0],1295750927345954817,['news_&_social_concern'],news_&_social_concern
trump morning talk laughable night democratic national convention wimpy republicans dad work border,['news_&_social_concern'],[0 0 0 0 1 0],1295782233265958912,['news_&_social_concern'],news_&_social_concern
repost night dnc focus unity feature handful republican speaker lady michelle obama tonight democrats continue virtual convention,['news_&_social_concern'],[0 0 0 0 1 0],1295840856969281536,['news_&_social_concern'],news_&_social_concern
psg state run club champion league final landmark low football cough cough different story man city get final,['sports'],[0 0 0 0 0 1],1296051205970460672,['sports'],sports
exclusive wahee abbas uae car win brake su vs expect account cent market reflect change consumer preference go forward insight uae usedcar,['news_&_social_concern'],[0 0 0 0 1 0],1296319281576067072,['news_&_social_concern'],news_&_social_concern
wow turn well expect ptrp stamp ptr basically hk clone put couple store feature sba brace sbtactical,['diaries_&_daily_life'],[0 1 0 0 0 0],1296536908558983168,['diaries_&_daily_life'],diaries_&_daily_life
lineal cham peen way john sullivan put notice grind box academy fitness center,['sports'],[0 0 0 0 0 1],1296564030811721728,['sports'],sports
bay area bad air quality world official tell san francisco diner stay home,['news_&_social_concern'],[0 0 0 0 1 0],1296564308285878274,['news_&_social_concern'],news_&_social_concern
french side impress champion league worth follow ligue new season get underway weekend use expect goal prediction,['sports'],[0 0 0 0 0 1],1296774801441337345,['sports'],sports
fianna famous partie show expected return form golfgate,['celebrity_&_pop_culture' 'sports'],[1 0 0 0 0 1],1296777728587440128,['celebrity_&_pop_culture' 'sports'],sports
bonus episode daily expect give timeline dnc friday episode,['film_tv_&_video'],[0 0 1 0 0 0],1297016490135367681,['film_tv_&_video'],film_tv_&_video
hurricane expect enter gulf mexico early week late expect need watch marco laura closely stay weather aware mswx alwx wcbi,['news_&_social_concern'],[0 0 0 0 1 0],1297292066112905217,['news_&_social_concern'],news_&_social_concern
boot ground dighton maga chusetts,['news_&_social_concern'],[0 0 0 0 1 0],1297350847345635329,['news_&_social_concern'],news_&_social_concern
send line mf hit free throw save life,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297351749330558976,['news_&_social_concern' 'sports'],sports
want single fan cheer matt adam ready burn man cause pache line,['celebrity_&_pop_culture' 'sports'],[1 0 0 0 0 1],1297352286956650496,['celebrity_&_pop_culture' 'sports'],sports
man angele free throw man need step knock line,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297352671842664449,['news_&_social_concern' 'sports'],sports
look like joebiden go hit ground run jan maybe right swearing jan,['news_&_social_concern'],[0 0 0 0 1 0],1297376669120905217,['news_&_social_concern'],news_&_social_concern
check write mouth watering encounter lisbon need champion league final link baypsg psgfcb jay,['sports'],[0 0 0 0 0 1],1297378216425017344,['sports'],sports
woman charge take maga hat boy outside democratic national convention epoch,['news_&_social_concern'],[0 0 0 0 1 0],1297378611197083649,['news_&_social_concern'],news_&_social_concern
sir come ground level know condition people save life final year student sir swamy ji cancel university exam satyagrah exam covid,['news_&_social_concern'],[0 0 0 0 1 0],1297410913385947137,['news_&_social_concern'],news_&_social_concern
charity stream right ve raise trans charity come line,['news_&_social_concern'],[0 0 0 0 1 0],1297411729983336450,['news_&_social_concern'],news_&_social_concern
know marvel manage actual good howard duck reboot,['celebrity_&_pop_culture' 'film_tv_&_video'],[1 0 1 0 0 0],1297412640709521408,['celebrity_&_pop_culture' 'film_tv_&_video'],film_tv_&_video
shine city little funk soul bts dynamite,['film_tv_&_video' 'music'],[0 0 1 1 0 0],1297436734355943424,['film_tv_&_video' 'music'],music
koeman arrival alter priority lautaro martinez number list club plan make new attempt early september time lautaro martinez operation return line fcb high voltage,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297436880993161216,['news_&_social_concern' 'sports'],sports
st come second good game cricket lose toss bat fairly decent start milky getting ish wicket begin tumble steady ship club temple set victory spike,['sports'],[0 0 0 0 0 1],1297436911955582976,['sports'],sports
play champion rem tgi listen dremtgi dremstuff,['music' 'sports'],[0 0 0 1 0 1],1297437265942253569,['music' 'sports'],music
woman charge take maga hat boy outside democratic national convention epoch olivia winslow charge second degree robbery second degree conspiracy endanger welfare child wilmington police,['news_&_social_concern'],[0 0 0 0 1 0],1297441805860888576,['news_&_social_concern'],news_&_social_concern
pong unconscious hit ground stay trainer give thumb ok minute later give magical pass wrap game year retire sue brain injury hi ais joke nrlknightscowboy,['sports'],[0 0 0 0 0 1],1297442040280576000,['sports'],sports
thiago tell bayern chief intention join liverpool champions league final red make tentative step sign,['sports'],[0 0 0 0 0 1],1297442213711024129,['sports'],sports
understand blame china government draw line right think focus eliminate virus instead continue complaining change past fix situation future,['news_&_social_concern'],[0 0 0 0 1 0],1297442257180794880,['news_&_social_concern'],news_&_social_concern
club reporter stan whitemast eulogise evo catch ability,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297468429461524482,['news_&_social_concern' 'sports'],sports
oic silent kashmir country accept principle fail agree difference interpretation procedure seventy year line pakistan ambassador turkey,['news_&_social_concern'],[0 0 0 0 1 0],1297468916952895488,['news_&_social_concern'],news_&_social_concern
break like glass like paper try tear rise ground skyscraper red heart,['music'],[0 0 0 1 0 0],1297470373051674624,['music'],music
new aleka attic song come like omg new fav song love thank rain good,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1297470518166257665,['celebrity_&_pop_culture' 'music'],music
rockliff rozee power attack alphabetically line aretha franklin sing play kick pocket swear higgin build house sta roof,['music'],[0 0 0 1 0 0],1297471778378448897,['music'],music
shine city little funk soul ma light like dynamite woah oh oh sb bon wish note hope,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1297472447508369408,['celebrity_&_pop_culture' 'music'],music
dane mc cullough sign burnley fc nice insight mc cullough sign burnley show important revamp barnfield centre club,['celebrity_&_pop_culture' 'sports'],[1 0 0 0 0 1],1297472587153498112,['celebrity_&_pop_culture' 'sports'],sports
birikwalira say viper president surround treacherous people add miss club despite bring year advise club respect long serve player like,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297472606103384064,['news_&_social_concern' 'sports'],sports
mary trump come swinge,['news_&_social_concern'],[0 0 0 0 1 0],1297497757075279887,['news_&_social_concern'],news_&_social_concern
thiago silva basically deal pick narrator literally say captain game club,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297498053209927682,['news_&_social_concern' 'sports'],sports
ben send shot ground bounce crossbar asmsdr,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297498701926207488,['news_&_social_concern' 'sports'],sports
constitution finland chapter basic right liberty section equality equal law shall acceptable reason treat differently person ground origin language criminal,['news_&_social_concern'],[0 0 0 0 1 0],1297499715324588032,['news_&_social_concern'],news_&_social_concern
icymi sheffield united player reportedly test positive contact club comment,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1297499828923097088,['news_&_social_concern' 'sports'],news_&_social_concern
modi sir wish want postpone listen query come ground reality situation satyagrah exam covid,['news_&_social_concern'],[0 0 0 0 1 0],1297501315082280960,['news_&_social_concern'],news_&_social_concern
democratic national convention insane moment,['news_&_social_concern'],[0 0 0 0 1 0],1297501751281627137,['news_&_social_concern'],news_&_social_concern
fyfe walter docker look dangerous line aretha franklin sing play kick centre square swear jacobs build house sta roof,['music' 'news_&_social_concern' 'sports'],[0 0 0 1 1 1],1297502205520621569,['music' 'news_&_social_concern' 'sports'],sports
satyagrah exam covid line speak stand truth adverse condition flood covid beg ironically democracy life listen ramesh pokhriyal save don politicise,['news_&_social_concern'],[0 0 0 0 1 0],1297502948914733056,['news_&_social_concern'],news_&_social_concern
xceptional play list dj love club raymond hit music live sunday rhythm weekendvibe,['music'],[0 0 0 1 0 0],1297503048902860800,['music'],music
join support democratic national committee dnc direct marketing,['news_&_social_concern'],[0 0 0 0 1 0],1297503667579506693,['news_&_social_concern'],news_&_social_concern
dragon line lock ball turn webb clear guinness pro os pv dra,['sports'],[0 0 0 0 0 1],1297530813584748544,['sports'],sports
afraid come ground grow slowly step stair kim taehyung word heal taehyung love,['celebrity_&_pop_culture'],[1 0 0 0 0 0],1297533432168189952,['celebrity_&_pop_culture'],celebrity_&_pop_culture
factor guy score anytime champion league final di odd odd joshua odd odd odd pick poison millionaire night uc lfinal,['sports'],[0 0 0 0 0 1],1297561529651548162,['sports'],sports
aoc ding democratic national convention target white moderate york,['news_&_social_concern'],[0 0 0 0 1 0],1297562155336818690,['news_&_social_concern'],news_&_social_concern
win club yesterday beat run ably assist get well bowl bowl visitor highlight,['sports'],[0 0 0 0 0 1],1297562632682123270,['sports'],sports
trump campaign say rnc incredible contrast democratic national convention aag aag,['news_&_social_concern'],[0 0 0 0 1 0],1297593071631249408,['news_&_social_concern'],news_&_social_concern
live chill stream play guy undead watch champion league final give away gifted sub good prediction chat come tell future twitch twitch streamer twitch affiliate,['sports'],[0 0 0 0 0 1],1297594015026679812,['sports'],sports
stun chequebook fraud manager pep fraudiola word player city crash champion league lyon didn dressing room match reveal oleksandr zinchenko,['sports'],[0 0 0 0 0 1],1297594025395081216,['sports'],sports
train sheffield leed man ask mask strap ear not mask face funnnyyyyy xxx,['news_&_social_concern'],[0 0 0 0 1 0],1297594127023058944,['news_&_social_concern'],news_&_social_concern
certainty psg bayern win champion league,['sports'],[0 0 0 0 0 1],1297623732698189824,['sports'],sports
shine city little funk soul ma light like dynamite woah oh oh mtv hot bt,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1297624582891896833,['celebrity_&_pop_culture' 'music'],music
bayern alphonso davy girlfriend jordyn huitema couple win champions league jordynhuitema red heart red heart red heart red heart red heart red heart red heart story comment let know want,['sports'],[0 0 0 0 0 1],1297653450222829568,['sports'],sports
dear dame announcement stadium fall refund credit plan saturday accordingly fall sincerely season ticket holder,['sports'],[0 0 0 0 0 1],1297653812858101760,['sports'],sports
dem haven get white vote half century aoc ding democratic national convention target white moderate york,['news_&_social_concern'],[0 0 0 0 1 0],1297683982797217792,['news_&_social_concern'],news_&_social_concern
hope big come cut promo love thunder dome summer slam,['sports'],[0 0 0 0 0 1],1297684669161496582,['sports'],sports
strongly believe time leave paul george find rhythm go team afford pandemic shot find rhythm series coach adjust minute attempt rotation clipper nation,['sports'],[0 0 0 0 0 1],1297714418055249921,['sports'],sports
wow nba control put league notice luka change way view clipper wow wow wow wow,['sports'],[0 0 0 0 0 1],1297744952579911682,['sports'],sports
request hall fame script bayern win champion league aminaandfareed,['sports'],[0 0 0 0 0 1],1297774671841169408,['sports'],sports
tw police brutality gun violence shoot tony ever charge cop shoot jacob blake sign petition,['news_&_social_concern'],[0 0 0 0 1 0],1297774718515179520,['news_&_social_concern'],news_&_social_concern
charge cop shoot jacob blake sign petition justice jacob blake,['news_&_social_concern'],[0 0 0 0 1 0],1297805546192424960,['news_&_social_concern'],news_&_social_concern
tw police brutality tony ever charge cop shoot jacob blake sign petition,['news_&_social_concern'],[0 0 0 0 1 0],1297866136491524096,['news_&_social_concern'],news_&_social_concern
dear paul george have plus playoff,['sports'],[0 0 0 0 0 1],1297866154871066624,['sports'],sports
charge cop shoot jacob blake,['news_&_social_concern'],[0 0 0 0 1 0],1297926094922940417,['news_&_social_concern'],news_&_social_concern
stephen put apb paul george app,['sports'],[0 0 0 0 0 1],1297926481579069444,['sports'],sports
new dan guild offer takeaway round presidential polling follow democratic national convention,['news_&_social_concern'],[0 0 0 0 1 0],1297986212804820992,['news_&_social_concern'],news_&_social_concern
sign petition charge cop shoot jacob blake sign petition org,['news_&_social_concern'],[0 0 0 0 1 0],1297986243154911233,['news_&_social_concern'],news_&_social_concern
justice jacob blake tony ever charge cop shoot jacob blake firma la petizione org,['news_&_social_concern'],[0 0 0 0 1 0],1297986300583313414,['news_&_social_concern'],news_&_social_concern
defund fire arrest cop try kill jacob blake,['news_&_social_concern'],[0 0 0 0 1 0],1297986834996301824,['news_&_social_concern'],news_&_social_concern
retweet share sign instance go world let hope able pull tony ever charge cop shoot jacob blake sign petition,['news_&_social_concern'],[0 0 0 0 1 0],1298075698977026060,['news_&_social_concern'],news_&_social_concern
charge cop shoot jacob blake sign petition blacklivesmatter justiceforjacobblake,['news_&_social_concern'],[0 0 0 0 1 0],1298105853896093698,['news_&_social_concern'],news_&_social_concern
htownrush good tuesday morning laura look good la great day today safe prepare think wear mask,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298195376793681921,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
mavs vs clipper tonight cc,['sports'],[0 0 0 0 0 1],1298258590159867909,['sports'],sports
democrats need stand chance win republican ground go door door rally depend lincoln carry,['news_&_social_concern'],[0 0 0 0 1 0],1298378696537985025,['news_&_social_concern'],news_&_social_concern
sure hope right clipper cover tonight load,['sports'],[0 0 0 0 0 1],1298408878640701442,['sports'],sports
yo play little bit defense bring energy bring clipper evergy welcome give win formula,['diaries_&_daily_life' 'sports'],[0 1 0 0 0 1],1298438423792029698,['diaries_&_daily_life' 'sports'],sports
montrezl harrell trash player patrick beverley paul george marcus morris clipper classless trash trash player trash organization mavs mffl north,['diaries_&_daily_life' 'sports'],[0 1 0 0 0 1],1298438713782009856,['diaries_&_daily_life' 'sports'],sports
legend donovan mitchell grow defeat maverick achille heel play clipper nba player boycott game right sport pm et pm pm pt,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'sports'],[1 1 0 0 0 1],1298439832809611265,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'sports'],sports
well disrespect place game shameless clipper hit game hand,['diaries_&_daily_life' 'sports'],[0 1 0 0 0 1],1298468091534495744,['diaries_&_daily_life' 'sports'],sports
hopefully return game need firepower able beat clipper mffl al las dallas mavericks mavs nba nba playoff,['diaries_&_daily_life' 'sports'],[0 1 0 0 0 1],1298469154253570048,['diaries_&_daily_life' 'sports'],sports
guess hear criticism lord respond great game paul george,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'sports'],[1 1 0 0 0 1],1298469996461424640,['celebrity_&_pop_culture' 'diaries_&_daily_life' 'sports'],sports
arrest cop kill jacob blake,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298498420374609921,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
acab acab acab tony ever charge cop shoot jacob blake sign petition org,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298558530681819137,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
time speak rnc arrest cop kill breonna taylor essential worker specifically emt sleep bet,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298588119470571523,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
pleased morning assignment intro major class introductory video great actually student mask sta learn name personality,['diaries_&_daily_life'],[0 1 0 0 0 0],1298620047129272322,['diaries_&_daily_life'],diaries_&_daily_life
bubble largely success league avoid pitfall plague paul george admit anxiety depression feel away friend family,['sports'],[0 0 0 0 0 1],1298711474370576385,['sports'],sports
charge cop shoot jacob blake sign petition unarmedvictim demand justice jacob blake,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298741664878653440,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
imagine green bay bay wisconsin take knee practice refuse continue nfl season cop shoot jacob blake arrest,['diaries_&_daily_life' 'news_&_social_concern' 'sports'],[0 1 0 0 1 1],1298741979321270272,['diaries_&_daily_life' 'news_&_social_concern' 'sports'],news_&_social_concern
update analysis day democratic national convention,['news_&_social_concern'],[0 0 0 0 1 0],1298771081491353600,['news_&_social_concern'],news_&_social_concern
blacklivesmatter tony ever charge cop shoot jacob blake sign petition,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298772033921261568,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
imagine oblivious praise freedom speech rnc rattle player boycott imagine,['news_&_social_concern' 'sports'],[0 0 0 0 1 1],1298799564023984128,['news_&_social_concern' 'sports'],news_&_social_concern
arm ys slack let energy arm ys arm ys arm ys arm ys streaming dynamite spotify apple music bts dynamite exa army exa bff,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1298801613377683457,['celebrity_&_pop_culture' 'music'],music
convince main stream medium enemy america cover democratic national convention night refuse air republican convention seriously people wake watch uninterrupted amazing,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298802182448275457,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
kyle rittenhouse shoot people descript box america go burn ground fix un human idiot ar kill ppl away life change need,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298832481970511878,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
police officer shoot jacob blake name detail incident release news black people america intentionally disobey disrespect law cop need education,['diaries_&_daily_life' 'news_&_social_concern'],[0 1 0 0 1 0],1298950659643969536,['diaries_&_daily_life' 'news_&_social_concern'],news_&_social_concern
kr cobain lil wretched cookin feature prod spotify apple music google play etc track sittin soundcloud energy run streaming platform arrow arrow arrow arrow,['celebrity_&_pop_culture' 'music'],[1 0 0 1 0 0],1298952483381882881,['celebrity_&_pop_culture' 'music'],music
