text,label_name,label
apologise sudden spam come people sw twitter feel free follow horror content comfortable twitter profile,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
checkout kayode ft zlatan heavy duty official music video heavy duty challenge,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
try push formula feed fast forward today baby ebf thriving midwife difference take care mother uk let lack suppo stem lack govt support,['diaries_&_daily_life' 'family' 'news_&_social_concern'],[0 0 0 1 1 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
huhu not know express feeling suprised unnie huhu good smile day hihi ill remember unnie meee huhuu cry rn uniee iloveusomuchh godblesss stay safe,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
argument void official music video argument djent metalcore metallic hardcore metal,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
dillon tate pitch th oriole strike tor oriole blue jay,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
hii friends love hear win kill new music daily ty wk mon nmd,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
ty dolla ign drop kitty ft charli xcx tinashe music video,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
come pm wyep bluegrass jam session new music farm hand wilson banjo tune ask sma speaker play wyep,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
wake little susie jimmy fortune official music video friend hope,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
massive episode welcome tonight logan come help preview stanley cup final break mlb season far electric episode tap tonight otbn cameo nhl mlb,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
announce home opener canadien play stanley cup final don think happy man michael andlauer right ham ont,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
min listen heat dome nw lead run unit plane hospital patient pandemic reason climate change systemic pro rata,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
roxie jo flint matthew go see rush county fair evening pit start turn heat win rush county fair,['diaries_&_daily_life' 'travel_&_adventure'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
respawn switch color red shield confusing flesh vs red people color blind tell difference maybe change lvl green shield,['gaming'],[0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0]
hope senior yard tonight hail state bring home boy em heat raise fist,['sports' 'youth_&_student_life'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 1]
dear governor andrew yer camp heat wait answer call conversation plan cut tree pave grass reduce grass space kid use play pausethesaw,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
survive summer season survive heat,['diaries_&_daily_life' 'news_&_social_concern' 'travel_&_adventure'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 1 0]
bm new song music video thank channel video,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
political settlement expire implication bad people like feel heat ramaphosa vote divergent will work church anti cult collapse south sure,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
arctic sea ice feel heat,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
try water hope heat go away new york,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
craft midterm message republicans seize crime spike want defund police gop liar,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
lil wayne holy official audio wdmv radio southern dope hip hop new orleans heat weezy deluxe,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
jay new song sound good wait album ok wait exam pls august fine jay sing live bathtub tell singe,['celebrity_&_pop_culture' 'fashion_&_style' 'film_tv_&_video' 'music'],[0 0 1 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0]
pretty sure neighbor love,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
ability seed multiply bury ground god thing ground enable seed produce principle fruitfulness shalom temple amasaman shalom sunday icgc year fruitfulness,['diaries_&_daily_life' 'other_hobbies'],[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
new song drive get radio play afternoon sunday tune pm,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
like big sky wide catastrophically love gulf night gulf kanawut,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
buy washer ll probably friday excited easily pick normal washer speed queen require actual effo ground ill advise give neck condition darn tired washer break,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
stat day score time point red bull ring austrian gp,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
ahhhh get hear new song korean radio,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
wonder moon red yellow jordan retro,['diaries_&_daily_life' 'fashion_&_style'],[0 0 0 1 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0]
reminder ur foot ground,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
bright morning sun vote unmovable vote bright new song unmovable vote kan goo good thai song vote unmovable sad movie bbrightvc,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
pretty sure aurora fund municipal budget decade have police camp write illegal firework ticket dumbass shoot mortar right funny,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
adventure brittany hand sanitizer smell like straight tequila pretty sure tequila,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
pretty sure get replace robot,['celebrity_&_pop_culture'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
congratulation turn pro june join twitter gemma follow gemma son mace ruegg global fighter pretty sure active mother son active team ve come,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
feel like check batman tonight pull need well quality stream pretty sure standard dvd well image quality,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
pretty sure cmiygl good album date sample lyric production insane,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
proud friend fellow pr school alum appoint manage director porter novelli uni year group want brad grow pretty sure right arrow curve,['diaries_&_daily_life' 'youth_&_student_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1]
pretty sure see jd mask hard recognise people,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
pretty sure hear promise solid state battery leader v,['news_&_social_concern' 'other_hobbies' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 1 0 0 0]
congrat advance ocean eye expectation base cast pretty sure ll hit,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
permission dance come min watch angel new song permissionto dance permission dance grant bt butter butter cd,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
frkn wait live way fkn long long take ya wanna pretty sure long inter mission start go show alternation mark,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
pretty sure not bad song female sign hear new snoh ai hit like,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
wait want watch black widow come large buttered popcorn large soda pretty sure theater charge buck,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
permission dance enter melon hit th song dynamite life go butter ptd,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
hey mate sure upset like apologise uncle know head brewmaster young henry drop brewery lockdown ll shout couple beer hope safe,['diaries_&_daily_life' 'relationships'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
cause not need permission dance,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
permission dance power people happy instantly thank bt,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
pretty sure gain ton fan sr xracing,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
query song course take love rest video folk ruby one especially great creative,['film_tv_&_video' 'learning_&_educational'],[0 0 0 0 0 0 1 0 0 0 1 0 0 0 0 0 0 0 0]
permission dance vote bts butter army kca mexico,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
permission dance butter temazo mundial kca mexico,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
lachie whitfield replace medical substitute jeremy finlayson cop knock head afl giant sun,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
permission dance official mv surpass view tube bts permissionto dance,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
sound silence electric version wonderful song,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
ll interesting handle day clear app need month wait assume holder tel circulation reach mm,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
permission dance vote bts butter army kca mexico,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
permission dance vote bts butter army kca mexico,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
bts greek army permission dance yt trend let trend high victory hand permissionto dance,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
permission dance permission dance permissiontodance bts stream,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
permission dance mv surpass view congratulation permissionto dance permission dance,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
kiwww permission dance view streaming army lets permission dance,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
global spotify update july th permission dance permissionto dance,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
spotify global permission dance butter dynamite spotify permission dance butter,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
accord tube permission dance official mv record million view hour release tube mv premiere peak concurrent viewer permissionto dance bts butter,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
kpop vs reach like youtube agust kpop mv reach like bts permission dance,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
sound silence wuauquikuna panflute toyos cut indian woodwind classic,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
cause don need permission dance permissionto dance,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
spotify philippine permission dance butter dynamite life go permission dance instrumental,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
fight ve call drop broken leg wouldn tko cry baby,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
apple music br permission dance peak butter peak,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
epic president trump slam horrible fox news hack chris wallace fox news interview video fact turn tv wallace air,['news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
switch tv pm apparently wasn news extended sport report happen today amazing news news,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
permission dance spotify day day new total,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
england fan thug run riot wembley way hour kick security rush stop crowd storm wembley ahead final send,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
england fan different kettle fish,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
love england fan reaction goal,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
mind gtfc vs town weekend football matter,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
congratulations italy simply hurt proud single thank euro,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
england fan bad rep like majority people happy final think cool racist rashford head boy,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
permission dance vote bts butter army kca mexico,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
info permission dance kst genie bug flo melon vibe daily cha new peak copyright chart,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
tweet rm don need permission dance rm namjoon bt,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
bts permission dance official mv de youtube,['music' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0]
hi mother special need carer booking bognor regis need suppo asap head customer service specialneed disability,['family' 'fitness_&_health' 'news_&_social_concern'],[0 0 0 0 1 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
naya rivera arrest allegedly strike husband head lip daily est en ligne merci glee nayarivera,['celebrity_&_pop_culture' 'news_&_social_concern'],[0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
artorius open head market caulfield guineas,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
htfp job supreme look medium communication manager provide day day suppo directly head communication media issue communication campaign base london,['business_&_entrepreneurs'],[0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
rage machine bullet head bbb send man night amg mc couldn find find hrs later give left home bad man turn ya jah god love truth,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
surely ve get trust selection committee game bar single week unmentioned surprise injury omission post team announcement head,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
edza east pleased announce denis le blanc select head coach season congrat felicitation,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
head health organization say investigation origin pandemic hamper lack raw datum day spread urge china transparent,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
wasn contact head chest ridiculous bunker atrocious nrl raiders shark,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
late food truck daily thank rochesterny roc,['diaries_&_daily_life' 'food_&_dining'],[0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
buck need finish job kinda game net lose game home job home court push luck come phx,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
open daily south la feature ridley la losangele,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
pirate celebrate th anniversary world series team game tonight game list incredible witness surreal difficult season game summer fun,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
happen bring boy home,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
thread collab drop hour sparkle,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
fancy win open today shame drop shot hole yesterday great spectacle see lead shot go hole open,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
thai golfer jazz janewattananond hit bunker shoot knee open post video social medium show practice,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
end job interview ask question say career expe year,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
vaazhl love crazy writing execute brilliantly support cast female lead boy yatra music kudo,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
pat connaughton sound like head coach post game chat interesting mike rating,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
lately time step foot flight wonder fly status year,['diaries_&_daily_life' 'other_hobbies' 'travel_&_adventure'],[0 0 0 1 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0]
ireland senior championship tight angle free katrina put bar second half,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
trump lash open championship scottish golf club venue say controversial,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
crush john travolta day welcome kotter boy plastic bubble thrill john drop hello,['celebrity_&_pop_culture' 'film_tv_&_video'],[0 0 1 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
seriously tag wrong person colorado cloud mess female sign female sign interview george want interview know extremely insightful hodler little extra hope,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
unacceptable time clean house people run spo incapable job excuse today excuse sauter wreck texas excuse truex custer wreck cota strike nascar,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
current update run kokrak win csc armitage win peo higgo palmetto guido place open harman place trav power place rmc lebioda place jdc scheffler place open macintyre place open,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
feel like opportune time resurface december covid misinformation flourish people company make money little scrutiny,['business_&_entrepreneurs' 'fitness_&_health' 'news_&_social_concern'],[0 1 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0]
call change departure time hour supervisor extremely rude belittle hang bad experience,['diaries_&_daily_life' 'travel_&_adventure'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0]
trump avow leader ilk believe dog vile wretched un american colorblind bash open scottish golf club venue say controversial,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
juan soto r hr derby interview derby say hope fix swing try ball air hope player remember year bow say derby ruin swing,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
delhihighcou hari shankar head tail matter matter run page synopsis insufficient order petitioner record synopsis page,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
raquel buenrostro head mexico tax authority know sit tell proposal await approval finance ministry pa package measure increase tax collection gross domestic product year,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
absolutely hit nail head great video,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
demand clear financial institution stop fund climate destruction important billion bank loan enbridge company line line tar sand pipeline,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
potential new champion crown tonight legacy define day star talk morning scott foster clown employ head ref important game season clean nba nba final,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
late news tokyo polish swimming federation pzp mistakenly send athlete japan instead group threaten legal action call head pzp resign video,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
watch senator rand paul accuse dr fauci lie gain function research wuhan lab watch fauci upside head,['fitness_&_health' 'news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 1 0 0 0 0 1 0 0 1 0 0 0]
sun pace tonight extremely proud play playoff proud boy play time head work hard win year nba champion,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
john waddle head baseball coach coon rapid bayard join carroll broadcasting tough loss grundy center class sub state final tuesday,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
gun head keith bank,['other_hobbies'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
analyst like patrick heusser head trading crypto broker ag argue coin fall potentially,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
tutelage duane bang ludwig tj dillashaw effective striker ufc break aspect dillashaw strike arsenal set kick head,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
explicit lyric ransom big ghost ltd heavy head album stream insomniac magazine mickey,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
watch coverage olympic road race amateurish interview important pa race commentary olympics cycling road,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
lucky time okay love remember moment phiball world share goal like competition fun,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
new music capitol cut live studio music,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
human birth liberate oneself birth cycle attain ultimate salvation possible meditate holy divine word spend sunday god remembrance spiritual sunday news,['arts_&_culture' 'other_hobbies'],[1 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0]
hi available pls avail vc video bundle content promo today telegram note filipino reading comprehension like guy slum try alter alterpinay jakol alterph alterworld altermanila,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
guess line kill write episode cut think feel little weather,['film_tv_&_video'],[0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0]
race morning early matinee will good luck runner glad heat go race good condition pb runner fun ukrunchat,['fitness_&_health' 'sports'],[0 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 1 0 0]
priya malik win gold tokyo priyamalik olympics tokyo olympics olympic game olympic olympic olympics priya malik,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
joint rate plus computer ranking,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
fun watch dominate semis good luck gold medal match tokyo dame,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
watch new music video heaven angel driver,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
seriously bum miss year choice time little mama heat haha hear luke kill question fall year female sign luke bryan raleigh nc,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
august literally dream think happen red heart,['celebrity_&_pop_culture'],[0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
economist gold standard drop create money behest british government taxation control inflation owe money check,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
ceo ryannoach feel heat run kitchen great interview discovery roque finish en klaar,['business_&_entrepreneurs' 'food_&_dining'],[0 1 0 0 0 0 0 0 1 0 0 0 0 0 0 0 0 0 0]
chilly rob release new music soundcloud check hot banger,['celebrity_&_pop_culture' 'music'],[0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
follow decision acquire hsbc east coast retail branch citizen eye acquisition activity line quality oem technology industry industry usa mfg iot madein usa,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
music matter egh radio available stream listen feat great new music telquist boi enjoy new music ale play,['film_tv_&_video' 'music'],[0 0 0 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
new music favourite coheed cambria hit repeat,['music' 'news_&_social_concern'],[0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0 0 0]
girl bandana print short livestream set roll loud salute,['fashion_&_style' 'film_tv_&_video' 'music'],[0 0 0 0 0 1 1 0 0 0 0 1 0 0 0 0 0 0 0]
guess wait watch judika new music video bagaimana kalau aku tidak baik baik saja special appearance meeeee red heart sparkle red heart sparkle red heart sparkle red heart,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
los lobos native son official music video fantastic new tune fantastic band block,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
lie upcoming album good thing guy share fun make music video watch right,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
ddg go ig live talk rubi rise roll loud,['celebrity_&_pop_culture' 'film_tv_&_video' 'music'],[0 0 1 0 0 0 1 0 0 0 0 1 0 0 0 0 0 0 0]
ghost feat akira prod litlikenoah mxrkus sound cloud new song prod,['music'],[0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0 0]
carbonomic capital continue deploy carbonomic sector mind boggle hundred billion reach trillion carboncredit carbon esg energy oil,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
start day code today document journey feel free join,['science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0]
hand unluckiest team half especially train wreck team wce clog valuable real estate afl don swan,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
watch olympic breakfast catch happen overnight like people watch golf playoff player contention low behold thing good idea inform screen win golf getagrip,['news_&_social_concern' 'sports'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 1 0 0]
happy new month rebecca great run far thank almighty god bless good health strength go matter day hard month fill new project new opportunity ppl open door,['diaries_&_daily_life' 'news_&_social_concern'],[0 0 0 1 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
unlock power scotland rural area cc,['news_&_social_concern' 'science_&_technology'],[0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 1 0 0 0]
wait half hour car deep drive line literally open business town right close right wanna feel bad people line feel particularly sympathetic,['diaries_&_daily_life'],[0 0 0 1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
venue day boast well preserve tudor gardens england backdrop grand castle surround wisteria english rose ground offer perfect big day setting avon bristol,['arts_&_culture'],[1 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0]
happy anniversary year dth anniversary ruru madrid,['relationships'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0]
happy anniversary free therapy run,['other_hobbies' 'relationships'],[0 0 0 0 0 0 0 0 0 0 0 0 0 1 1 0 0 0 0]
don invest live wage workplace safety unionize amazon breakup amazon antitrust amazon need invest billion warehouse system demand reuters yahoo finance,['business_&_entrepreneurs' 'news_&_social_concern'],[0 1 0 0 0 0 0 0 0 0 0 0 1 0 0 0 0 0 0]
pv sindhu congrat go sky limit good luck gold paris olympic,['sports'],[0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 1 0 0]
